Department,JobRole,Attrition,MaritalStatus,EmployeeNumber,ï»¿Age,DailyRate,DistanceFromHome,Education,HourlyRate,JobInvolvement,JobLevel,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IndiceDeBurnout,IndiceDeSatisfacaoGeral,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,JobRole_TargetEncoded,MaritalStatus_TargetEncoded,EducationField_TargetEncoded,IndiceDeBurnout^2,MonthlyIncome^2,MonthlyIncome_X_IndiceDeBurnout,YearsAtCompany_X_IndiceDeBurnout,MonthlyIncome_X_IndiceDeSatisfacaoGeral,YearsAtCompany_X_IndiceDeSatisfacaoGeral,IndiceDeBurnout_X_IndiceDeSatisfacaoGeral
Research & Development,Healthcare Representative,No,Single,616,41,509,2,4,62,2,2,2112,2,17,3,0,10,3,7,0,7,5,1.6666666666666667,False,False,False,0.06870368828064846,0.2553191489361702,0.13420118338933018,25.0,46389721.0,34055.0,40.0,11351.666666666668,13.333333333333334,8.333333333333334
Sales,Sales Executive,No,Divorced,618,26,775,29,2,45,3,2,4267,5,12,3,2,8,5,0,0,0,4,1.6666666666666667,False,True,True,0.17484662576687046,0.10091743119266336,0.13577586206896552,16.0,18541636.0,17224.0,0.0,7176.666666666667,0.0,6.666666666666667
Sales,Sales Executive,No,Single,620,35,195,1,3,80,3,2,6698,1,16,3,0,5,3,4,0,3,4,2.6666666666666665,False,True,False,0.17484662576687046,0.2553191489361702,0.13577586206896552,16.0,23609881.0,19436.0,20.0,12957.333333333332,13.333333333333332,10.666666666666666
Sales,Sales Executive,No,Single,621,34,258,21,4,74,4,2,19921,1,12,3,0,10,3,7,5,7,3,4.0,False,True,True,0.17484662576687046,0.2553191489361702,0.14686468646864687,9.0,28483569.0,16011.0,30.0,21348.0,40.0,12.0
Research & Development,Laboratory Technician,Yes,Single,622,26,471,24,3,66,1,1,23213,1,18,3,0,1,3,0,0,0,6,3.0,False,True,True,0.23938223937897848,0.2553191489361702,0.24242313209808733,36.0,5475600.0,14040.0,6.0,7020.0,3.0,18.0
Research & Development,Manufacturing Director,No,Single,623,37,799,1,3,59,3,3,23848,4,17,3,0,12,3,5,1,2,2,3.3333333333333335,False,True,False,0.06896586105729074,0.2553191489361702,0.24242313209808733,4.0,56115081.0,14982.0,12.0,24970.0,20.0,6.666666666666667
Research & Development,Healthcare Representative,No,Married,624,46,1034,18,1,86,3,3,8984,5,11,3,0,28,3,2,1,2,5,2.6666666666666665,True,False,False,0.06870368828064846,0.12481426448736999,0.13577586206896552,25.0,110817729.0,52635.0,10.0,28072.0,5.333333333333333,13.333333333333332
Sales,Manager,No,Married,625,41,1276,2,5,91,3,4,5626,7,16,3,1,22,2,16,11,8,6,1.6666666666666667,False,True,False,0.04905041685272943,0.12481426448736999,0.14686468646864687,36.0,275394025.0,99570.0,108.0,27658.333333333336,30.0,10.0
Sales,Sales Executive,No,Divorced,626,37,142,9,4,69,3,3,24666,1,13,3,1,9,6,5,7,7,5,2.3333333333333335,False,False,True,0.17484662576687046,0.10091743119266336,0.13577586206896552,25.0,78039556.0,44170.0,45.0,20612.666666666668,21.0,11.666666666666668
Research & Development,Research Scientist,No,Divorced,630,52,956,6,2,78,3,2,22087,3,12,3,2,18,3,9,6,9,7,2.3333333333333335,False,True,True,0.16095890410958943,0.10091743119266336,0.24242313209808733,49.0,31102929.0,39039.0,70.0,13013.0,23.333333333333336,16.333333333333336
Sales,Sales Executive,Yes,Married,631,32,1474,11,4,60,4,2,23914,8,12,3,0,6,2,2,1,2,4,3.6666666666666665,False,False,True,0.17484662576687046,0.12481426448736999,0.13420118338933018,16.0,22155849.0,18828.0,16.0,17259.0,14.666666666666666,14.666666666666666
Sales,Sales Representative,No,Married,632,24,535,24,3,38,3,1,5530,0,13,3,2,3,3,2,2,1,3,3.6666666666666665,True,False,True,0.3971571172349599,0.12481426448736999,0.13577586206896552,9.0,5760000.0,7200.0,6.0,8800.0,7.333333333333333,11.0
Research & Development,Healthcare Representative,No,Married,634,38,1495,10,3,76,3,2,22174,3,19,3,1,18,4,0,0,0,4,3.0,False,True,False,0.06870368828064846,0.12481426448736999,0.13577586206896552,16.0,96510976.0,39296.0,4.0,29472.0,3.0,12.0
Research & Development,Manufacturing Director,No,Married,635,37,446,1,4,65,3,2,15701,6,12,3,1,8,2,5,4,3,6,2.0,False,True,False,0.06896586105729074,0.12481426448736999,0.14686468646864687,36.0,41563809.0,38682.0,36.0,12894.0,12.0,12.0
Research & Development,Research Director,No,Divorced,638,49,1245,18,4,58,2,5,2125,1,17,3,1,31,5,9,0,9,5,3.3333333333333335,False,True,True,0.02533683182797013,0.10091743119266336,0.14686468646864687,25.0,380328004.0,97510.0,155.0,65006.66666666667,103.33333333333334,16.666666666666668
Research & Development,Research Scientist,No,Married,639,24,691,23,3,89,4,1,21630,1,11,3,2,6,3,5,1,4,4,2.6666666666666665,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,16.0,7425625.0,10900.0,24.0,7266.666666666666,16.0,10.666666666666666
Sales,Sales Executive,No,Married,641,26,703,28,2,66,3,2,7428,1,20,4,2,6,5,3,1,4,4,2.3333333333333335,False,True,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,16.0,39337984.0,25088.0,20.0,14634.666666666668,11.666666666666668,9.333333333333334
Research & Development,Laboratory Technician,No,Married,643,24,823,17,2,94,2,1,9100,1,21,4,1,1,2,0,0,0,5,3.3333333333333335,False,True,True,0.23938223937897848,0.12481426448736999,0.13420118338933018,25.0,4524129.0,10635.0,5.0,7090.0,3.3333333333333335,16.666666666666668
Human Resources,Manager,No,Married,644,50,1246,3,3,99,3,5,7999,1,11,3,1,32,2,5,10,7,5,2.0,True,False,True,0.04905041685272943,0.12481426448736999,0.13577586206896552,25.0,331240000.0,91000.0,160.0,36400.0,64.0,10.0
Sales,Sales Representative,No,Married,645,25,622,13,1,40,3,1,26376,1,11,3,0,7,1,4,0,6,4,2.6666666666666665,False,True,True,0.3971571172349599,0.12481426448736999,0.13577586206896552,16.0,4393216.0,8384.0,28.0,5589.333333333333,18.666666666666664,10.666666666666666
Research & Development,Laboratory Technician,Yes,Married,647,24,1287,7,3,55,3,1,14168,1,16,3,1,6,4,3,1,2,5,2.6666666666666665,True,False,False,0.23938223937897848,0.12481426448736999,0.14686468646864687,25.0,8328996.0,14430.0,30.0,7696.0,16.0,13.333333333333332
Sales,Sales Representative,Yes,Married,648,30,448,12,4,74,2,1,14470,1,18,3,1,1,2,0,0,0,5,2.0,True,False,True,0.3971571172349599,0.12481426448736999,0.14686468646864687,25.0,4133089.0,10165.0,5.0,4066.0,2.0,10.0
Research & Development,Research Scientist,No,Married,649,34,254,1,2,83,2,1,22794,1,13,3,1,6,3,5,1,3,4,3.3333333333333335,False,True,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,16.0,13118884.0,14488.0,24.0,12073.333333333334,20.0,13.333333333333334
Sales,Sales Executive,Yes,Divorced,650,31,1365,13,4,46,3,2,11512,2,17,3,0,9,2,1,1,2,8,2.0,False,True,True,0.17484662576687046,0.10091743119266336,0.13577586206896552,64.0,17918289.0,33864.0,24.0,8466.0,6.0,16.0
Research & Development,Laboratory Technician,No,Single,652,35,538,25,2,54,2,2,14004,4,14,3,0,9,3,2,0,2,3,3.0,False,True,True,0.23938223937897848,0.2553191489361702,0.13420118338933018,9.0,13549761.0,11043.0,9.0,11043.0,9.0,9.0
Sales,Sales Executive,No,Divorced,653,31,525,6,4,66,4,2,6219,4,22,4,2,13,4,7,5,7,2,3.0,False,True,True,0.17484662576687046,0.10091743119266336,0.13577586206896552,4.0,29811600.0,10920.0,14.0,16380.0,21.0,6.0
Research & Development,Research Scientist,No,Divorced,655,27,798,6,4,66,2,1,5013,0,12,3,2,6,5,3,0,3,5,2.3333333333333335,False,True,False,0.16095890410958943,0.10091743119266336,0.13577586206896552,25.0,4782969.0,10935.0,25.0,5103.0,11.666666666666668,11.666666666666668
Sales,Sales Executive,No,Married,656,37,558,2,3,75,3,2,3010,4,11,3,1,17,3,0,1,0,6,3.3333333333333335,False,True,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,36.0,92198404.0,57612.0,18.0,32006.666666666668,10.0,20.0
Research & Development,Research Scientist,No,Single,657,20,959,1,3,83,2,1,11757,1,13,3,0,1,0,0,0,0,4,3.3333333333333335,False,True,False,0.16095890410958943,0.2553191489361702,0.14686468646864687,16.0,8042896.0,11344.0,4.0,9453.333333333334,3.3333333333333335,13.333333333333334
Research & Development,Healthcare Representative,No,Married,659,42,622,2,4,81,3,2,5718,1,13,3,2,10,4,2,2,2,3,3.0,False,True,False,0.06870368828064846,0.12481426448736999,0.14686468646864687,9.0,16719921.0,12267.0,30.0,12267.0,30.0,9.0
Research & Development,Research Director,No,Divorced,661,43,782,6,4,50,2,4,2671,4,14,3,1,21,3,0,0,0,5,3.0,False,True,True,0.02533683182797013,0.10091743119266336,0.13420118338933018,25.0,276457129.0,83135.0,5.0,49881.0,3.0,15.0
Research & Development,Research Scientist,No,Single,662,38,362,1,1,43,3,1,14561,3,17,3,0,8,3,0,0,0,7,2.6666666666666665,False,True,False,0.16095890410958943,0.2553191489361702,0.14686468646864687,49.0,6859161.0,18333.0,0.0,6984.0,0.0,18.666666666666664
Research & Development,Laboratory Technician,No,Divorced,663,43,1001,9,5,72,3,2,19627,3,13,3,1,10,3,7,4,7,5,3.0,True,False,True,0.23938223937897848,0.10091743119266336,0.13577586206896552,25.0,32251041.0,28395.0,40.0,17037.0,24.0,15.0
Research & Development,Manager,No,Married,664,48,1236,1,4,40,2,4,17997,7,11,3,1,21,3,2,0,2,8,2.0,False,True,False,0.04905041685272943,0.12481426448736999,0.14686468646864687,64.0,237221604.0,123216.0,24.0,30804.0,6.0,16.0
Human Resources,Human Resources,No,Single,665,44,1112,1,4,50,2,2,26894,4,11,3,0,10,1,2,0,2,3,2.0,False,True,False,0.22804546072229726,0.2553191489361702,0.14686468646864687,9.0,35820225.0,17955.0,6.0,11970.0,4.0,6.0
Sales,Sales Representative,No,Divorced,666,34,204,14,3,31,3,1,2912,1,18,3,2,8,3,2,0,6,5,3.3333333333333335,False,True,False,0.3971571172349599,0.10091743119266336,0.24242313209808733,25.0,6651241.0,12895.0,40.0,8596.666666666668,26.666666666666668,16.666666666666668
Sales,Sales Representative,Yes,Divorced,667,27,1420,2,1,85,3,1,16346,0,11,3,1,5,3,3,0,2,6,2.0,False,True,True,0.3971571172349599,0.10091743119266336,0.22012573203437844,36.0,9247681.0,18246.0,24.0,6082.0,8.0,12.0
Sales,Sales Representative,No,Single,669,21,1343,22,1,49,3,1,24444,1,11,3,0,3,2,2,1,2,4,3.0,False,True,True,0.3971571172349599,0.2553191489361702,0.24242313209808733,16.0,11881809.0,13788.0,12.0,10341.0,9.0,12.0
Research & Development,Manager,No,Married,671,44,1315,3,4,35,3,5,9358,4,12,3,1,26,2,2,0,1,3,3.0,False,True,True,0.04905041685272943,0.12481426448736999,0.13420118338933018,9.0,380757169.0,58539.0,6.0,58539.0,6.0,9.0
Research & Development,Research Scientist,No,Married,675,22,604,6,1,69,3,1,12145,0,20,4,0,3,3,2,2,2,4,2.6666666666666665,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,16.0,7689529.0,11092.0,8.0,7394.666666666666,5.333333333333333,10.666666666666666
Sales,Sales Executive,No,Divorced,677,33,1216,8,4,39,3,2,20431,0,12,3,0,6,3,0,1,2,4,3.3333333333333335,False,True,True,0.17484662576687046,0.10091743119266336,0.22012573203437844,16.0,50466816.0,28416.0,20.0,23680.0,16.666666666666668,13.333333333333334
Research & Development,Research Scientist,No,Married,679,32,646,9,4,92,3,2,18089,1,12,3,1,6,2,4,0,5,5,3.0,False,True,False,0.16095890410958943,0.12481426448736999,0.14686468646864687,25.0,39967684.0,31610.0,30.0,18966.0,18.0,15.0
Research & Development,Research Scientist,No,Divorced,680,30,160,3,3,71,3,1,22653,1,20,4,1,1,2,0,0,0,4,3.0,True,False,False,0.16095890410958943,0.10091743119266336,0.13577586206896552,16.0,4338889.0,8332.0,4.0,6249.0,3.0,12.0
Sales,Sales Executive,No,Single,682,53,238,1,1,34,3,2,7507,7,20,4,0,18,2,7,8,10,5,3.0,False,True,False,0.17484662576687046,0.2553191489361702,0.13577586206896552,25.0,70241161.0,41905.0,70.0,25143.0,42.0,15.0
Research & Development,Research Scientist,No,Married,683,34,1397,1,5,42,3,1,7660,1,12,3,1,10,4,9,8,8,4,3.3333333333333335,False,True,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,16.0,7241481.0,10764.0,40.0,8970.0,33.333333333333336,13.333333333333334
Sales,Sales Executive,Yes,Married,684,45,306,26,4,100,3,2,5630,2,14,3,2,5,4,1,0,0,6,2.0,True,False,False,0.17484662576687046,0.12481426448736999,0.14686468646864687,36.0,18369796.0,25716.0,6.0,8572.0,2.0,12.0
Research & Development,Laboratory Technician,No,Married,686,26,991,6,3,71,3,1,17759,1,13,3,1,3,2,2,0,2,4,3.3333333333333335,False,True,False,0.23938223937897848,0.12481426448736999,0.14686468646864687,16.0,7070281.0,10636.0,12.0,8863.333333333334,10.0,13.333333333333334
Research & Development,Manufacturing Director,No,Married,689,37,482,3,3,36,3,3,9606,1,15,3,1,10,2,7,7,8,4,3.0,False,True,True,0.06896586105729074,0.12481426448736999,0.13420118338933018,16.0,89000356.0,37736.0,40.0,28302.0,30.0,12.0
Sales,Sales Executive,No,Married,690,29,1176,3,2,62,3,2,3487,1,14,3,1,6,5,0,1,2,5,2.0,False,True,False,0.17484662576687046,0.12481426448736999,0.13577586206896552,25.0,30924721.0,27805.0,30.0,11122.0,12.0,10.0
Research & Development,Research Scientist,No,Single,691,35,1017,6,4,82,1,2,19368,1,13,3,0,17,3,11,11,8,3,2.6666666666666665,False,True,True,0.16095890410958943,0.2553191489361702,0.14686468646864687,9.0,44169316.0,19938.0,51.0,17722.666666666664,45.33333333333333,8.0
Research & Development,Healthcare Representative,No,Divorced,692,33,1296,6,3,30,3,2,5335,3,23,4,1,15,2,11,4,7,5,3.3333333333333335,True,False,True,0.06870368828064846,0.10091743119266336,0.14686468646864687,25.0,59675625.0,38625.0,65.0,25750.0,43.333333333333336,16.666666666666668
Human Resources,Human Resources,No,Married,698,54,397,19,4,88,3,3,6729,2,15,3,1,16,1,7,7,1,4,2.6666666666666665,False,True,True,0.22804546072229726,0.12481426448736999,0.13577586206896552,16.0,115025625.0,42900.0,36.0,28600.0,24.0,10.666666666666666
Research & Development,Manufacturing Director,No,Divorced,699,36,913,9,2,48,2,2,13934,2,11,3,1,13,2,2,0,2,6,2.3333333333333335,False,True,True,0.06896586105729074,0.10091743119266336,0.13577586206896552,36.0,78269409.0,53082.0,18.0,20643.0,7.0,14.0
Research & Development,Research Scientist,No,Single,700,27,1115,3,4,54,2,1,15174,0,13,3,0,5,0,2,1,1,3,3.0,False,True,True,0.16095890410958943,0.2553191489361702,0.13577586206896552,9.0,4182025.0,6135.0,12.0,6135.0,12.0,9.0
Research & Development,Research Scientist,Yes,Single,701,20,1362,10,1,32,3,1,26999,1,11,3,0,1,5,0,1,1,5,3.6666666666666665,False,True,True,0.16095890410958943,0.2553191489361702,0.13577586206896552,25.0,1018081.0,5045.0,5.0,3699.6666666666665,3.6666666666666665,18.333333333333332
Research & Development,Research Scientist,Yes,Single,702,33,1076,3,3,70,3,1,3164,1,11,3,0,10,3,8,9,7,7,1.0,True,False,True,0.16095890410958943,0.2553191489361702,0.14686468646864687,49.0,11209104.0,23436.0,70.0,3348.0,10.0,7.0
Research & Development,Laboratory Technician,No,Married,704,35,727,3,3,41,2,1,16900,1,18,3,2,1,3,0,0,0,4,3.0,False,False,True,0.23938223937897848,0.12481426448736999,0.14686468646864687,16.0,1640961.0,5124.0,4.0,3843.0,3.0,12.0
Research & Development,Research Scientist,No,Married,705,23,885,4,3,58,4,1,8544,2,16,3,1,5,3,2,0,2,5,1.0,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,25.0,7946761.0,14095.0,15.0,2819.0,3.0,5.0
Sales,Sales Executive,No,Married,707,25,810,8,3,57,4,2,15678,0,22,4,1,4,4,2,1,2,5,3.0,False,True,True,0.17484662576687046,0.12481426448736999,0.14686468646864687,25.0,23532201.0,24255.0,15.0,14553.0,9.0,15.0
Sales,Sales Executive,No,Single,709,38,243,7,4,46,2,2,7791,0,20,4,0,8,2,7,0,5,3,3.0,False,True,False,0.17484662576687046,0.2553191489361702,0.22012573203437844,9.0,16224784.0,12084.0,21.0,12084.0,21.0,9.0
Research & Development,Research Scientist,No,Divorced,710,29,806,1,4,76,1,1,18959,1,18,3,1,10,5,7,2,8,3,3.3333333333333335,True,False,True,0.16095890410958943,0.10091743119266336,0.14686468646864687,9.0,7398400.0,8160.0,30.0,9066.666666666668,33.333333333333336,10.0
Sales,Sales Executive,No,Married,712,48,817,2,1,56,4,2,18597,3,12,3,0,12,3,2,2,2,5,2.6666666666666665,False,True,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,25.0,65934400.0,40600.0,10.0,21653.333333333332,5.333333333333333,13.333333333333332
Sales,Sales Executive,No,Divorced,714,27,1410,3,1,71,4,2,16673,1,20,4,2,6,3,5,0,4,4,3.3333333333333335,True,False,False,0.17484662576687046,0.10091743119266336,0.13577586206896552,16.0,21594609.0,18588.0,24.0,15490.0,20.0,13.333333333333334
Research & Development,Research Scientist,No,Single,715,37,1225,10,2,80,4,1,15232,3,17,3,0,4,2,0,0,0,3,3.0,False,True,True,0.16095890410958943,0.2553191489361702,0.14686468646864687,9.0,21902400.0,14040.0,3.0,14040.0,3.0,9.0
Research & Development,Laboratory Technician,No,Married,716,50,1207,28,1,74,4,1,3297,1,11,3,3,20,3,8,3,8,5,3.3333333333333335,False,True,True,0.23938223937897848,0.12481426448736999,0.13577586206896552,25.0,10374841.0,16105.0,100.0,10736.666666666668,66.66666666666667,16.666666666666668
Research & Development,Healthcare Representative,No,Single,717,34,1442,9,3,46,2,3,17654,1,14,3,0,9,3,7,7,7,4,2.6666666666666665,False,True,False,0.06870368828064846,0.2553191489361702,0.13577586206896552,16.0,74321641.0,34484.0,32.0,22989.333333333332,21.333333333333332,10.666666666666666
Sales,Sales Executive,Yes,Single,720,24,693,3,2,65,3,2,24785,9,14,3,0,4,3,2,2,0,4,1.6666666666666667,False,True,False,0.17484662576687046,0.2553191489361702,0.14686468646864687,16.0,20948929.0,18308.0,8.0,7628.333333333334,3.3333333333333335,6.666666666666667
Research & Development,Healthcare Representative,No,Single,721,39,408,2,4,80,2,2,20978,1,11,3,0,20,4,7,11,10,4,2.6666666666666665,False,True,False,0.06870368828064846,0.2553191489361702,0.24242313209808733,16.0,20729809.0,18212.0,80.0,12141.333333333332,53.33333333333333,10.666666666666666
Sales,Sales Executive,No,Single,722,32,929,10,3,55,3,2,21703,1,12,3,0,10,2,7,0,8,4,4.0,False,True,True,0.17484662576687046,0.2553191489361702,0.22012573203437844,16.0,29116816.0,21584.0,40.0,21584.0,40.0,16.0
Sales,Sales Executive,Yes,Married,723,50,562,8,2,50,3,2,23452,3,14,3,1,18,4,3,1,3,5,2.0,True,False,True,0.17484662576687046,0.12481426448736999,0.24242313209808733,25.0,46185616.0,33980.0,20.0,13592.0,8.0,10.0
Research & Development,Healthcare Representative,No,Single,724,38,827,1,4,33,4,2,19383,0,13,3,0,10,4,7,1,8,4,3.0,False,True,False,0.06870368828064846,0.2553191489361702,0.14686468646864687,16.0,58140625.0,30500.0,36.0,22875.0,27.0,12.0
Research & Development,Manufacturing Director,No,Married,725,27,608,1,2,68,3,3,6009,1,11,3,0,9,3,7,0,7,6,2.6666666666666665,False,True,False,0.06896586105729074,0.12481426448736999,0.14686468646864687,36.0,54937744.0,44472.0,54.0,19765.333333333332,24.0,16.0
Research & Development,Research Director,No,Single,727,32,1018,3,2,39,3,3,19373,3,15,3,0,10,6,7,7,7,3,3.6666666666666665,False,True,False,0.02533683182797013,0.2553191489361702,0.14686468646864687,9.0,124523281.0,33477.0,21.0,40916.33333333333,25.666666666666664,11.0
Sales,Sales Executive,No,Single,728,47,703,14,4,42,3,2,11825,2,12,3,0,20,2,7,1,7,6,3.0,False,True,True,0.17484662576687046,0.2553191489361702,0.22012573203437844,36.0,24601600.0,29760.0,42.0,14880.0,21.0,18.0
Sales,Sales Executive,No,Married,729,40,580,5,4,48,2,3,23772,5,21,4,1,20,2,13,1,12,7,2.6666666666666665,True,False,True,0.17484662576687046,0.12481426448736999,0.14686468646864687,49.0,109725625.0,73325.0,126.0,27933.333333333332,48.0,18.666666666666664
Research & Development,Research Director,No,Married,730,53,970,7,3,59,4,4,13514,3,19,3,0,32,3,1,1,3,4,3.0,False,True,True,0.02533683182797013,0.12481426448736999,0.14686468646864687,16.0,219454596.0,59256.0,20.0,44442.0,15.0,12.0
Human Resources,Manager,No,Divorced,731,41,427,10,4,73,2,5,8861,3,15,3,3,23,2,6,12,6,4,2.6666666666666665,False,True,True,0.04905041685272943,0.10091743119266336,0.22673012399864786,16.0,366377881.0,76564.0,84.0,51042.666666666664,56.0,10.666666666666666
Sales,Sales Executive,No,Single,732,60,1179,16,4,84,3,2,11924,8,14,3,0,10,1,2,2,2,6,2.0,False,True,True,0.17484662576687046,0.2553191489361702,0.22012573203437844,36.0,29214025.0,32430.0,12.0,10810.0,4.0,12.0
Research & Development,Manufacturing Director,No,Divorced,733,27,294,10,2,32,3,3,4809,1,21,4,2,9,4,7,1,7,7,2.6666666666666665,True,False,True,0.06896586105729074,0.10091743119266336,0.14686468646864687,49.0,77316849.0,61551.0,63.0,23448.0,24.0,18.666666666666664
Human Resources,Manager,No,Married,734,41,314,1,3,59,2,5,19562,1,12,3,1,22,3,7,2,10,4,3.0,False,True,True,0.04905041685272943,0.12481426448736999,0.22673012399864786,16.0,368217721.0,76756.0,88.0,57567.0,66.0,12.0
Sales,Sales Representative,No,Married,738,50,316,8,4,54,3,1,9983,7,15,3,1,4,2,2,2,2,5,3.3333333333333335,False,True,True,0.3971571172349599,0.12481426448736999,0.22012573203437844,25.0,15015625.0,19375.0,10.0,12916.666666666668,6.666666666666667,16.666666666666668
Research & Development,Research Scientist,Yes,Single,741,28,654,1,2,67,1,1,3872,7,13,3,0,10,4,7,3,7,6,2.3333333333333335,False,True,False,0.16095890410958943,0.2553191489361702,0.14686468646864687,36.0,4910656.0,13296.0,42.0,5170.666666666667,16.333333333333336,14.0
